# Hythloth
 3701  5513   220     0     0  ; Static
 3718  5520   216     0     0  ; Static
 3703  5610    29    15     0  ; Barrel
 3703  5734    88     5     0  ; Barrel
 3703  5522    60     5     0  ; Barrel
 2646  5489    50    20     0  ; Static
 3718  5452    87    20     0  ; Static
 3703  5455    84    25     0  ; Barrel
 3644  5727    94     0     0  ; LargeCrate
 3703  5727    91     0     0  ; Barrel
 3529  5500   222     0     0  ; Static
 2646  5404    46    30     0  ; Static
 3703  5578   189     5     0  ; Barrel
 3644  5727    95     3     0  ; LargeCrate
 3717  5512   221     0     0  ; Static
 3703  5489    59    20     0  ; Barrel
 1745  5575   195    22     0  ; MetalDoor2
 3703  5509   222     5     0  ; Barrel
  578  5541   169     0     0  ; Static
 3703  5578   190    10     0  ; Barrel
 3703  5727    90     5     0  ; Barrel
 2272  5481    25   -30     0  ; Static
 3703  5434   180    10     0  ; Barrel
 1340  5518   175     0     0  ; Static
 2420  5516   216     0     0  ; Static
 2645  5515   220     0     0  ; Static
 2482  5513   213     0     0  ; Backpack
 3703  5578   190     0     0  ; Barrel
 3703  5491    60    20     0  ; Barrel
 3703  5434   181     5     0  ; Barrel
 3703  5609    30    10     0  ; Barrel
 2646  5528    50     0     0  ; Static
 2646  5523    54     0     0  ; Static
 3701  5449    82    20     0  ; Static
 3703  5439   182     5     0  ; Barrel
 2646  5519   216     0     0  ; Static
 3703  5734    89     0     0  ; Barrel
 2420  5491    52    20     0  ; Static
 3717  5428   113     0     0  ; Static
 3703  5577   190     0     0  ; Barrel
 3703  5574   190    10     0  ; Barrel
 2272  5482    25   -30     0  ; Static
 3703  5388   205    10     0  ; Barrel
 3703  5576   185     0     0  ; Barrel
 3703  5439   182     0     0  ; Barrel
 2646  5401    41    30     0  ; Static
 4239  5433   189    11     0  ; Static
 2646  5514   215     0     0  ; Static
 3703  5433   180     0     0  ; Barrel
 3703  5433   181     0     0  ; Barrel
 3644  5727    95     6     0  ; LargeCrate
 2473  5588   137    10     0  ; SmallCrate
 3703  5434   180     0     0  ; Barrel
 3703  5434   180     5     0  ; Barrel
 3703  5434   181     0     0  ; Barrel
 3703  5510   221     5     0  ; Barrel
 2420  5402    43    30     0  ; Static
 3703  5437   102    25     0  ; Barrel
 3703  5433   180     5     0  ; Barrel
 4239  5433   195    12     0  ; Static
 3644  5727    93     0     0  ; LargeCrate
 3703  5433   181    10     0  ; Barrel
 3703  5510   222     0     0  ; Barrel
 3703  5433   180    10     0  ; Barrel
 2646  5404    41    30     0  ; Static
 3718  5511   222     0     0  ; Static
 3703  5577   185     5     0  ; Barrel
 3644  5728    95     0     0  ; LargeCrate
 3703  5727    90     0     0  ; Barrel
 3703  5522    61     5     0  ; Barrel
 2646  5524    57     0     0  ; Static
 3703  5578   190     5     0  ; Barrel
 3703  5455    84    20     0  ; Barrel
 3703  5489    59    25     0  ; Barrel
 3703  5522    60     0     0  ; Barrel
 2482  5518   214     0     0  ; Backpack
 3703  5728    90     5     0  ; Barrel
  578  5541   168     0     0  ; Static
 3703  5522   200     5     0  ; Barrel
 3703  5610    29    10     0  ; Barrel
 3703  5509   222     0     0  ; Barrel
  578  5541   171     0     0  ; Static
 2420  5524    50     0     0  ; Static
 3707  5435    98    20     0  ; Static
  578  5541   172     0     0  ; Static
  474  5580   202    44     0  ; Static
  474  5580   193    44     0  ; Static
 3098  5436   186    23     0  ; Static
 3098  5438   195     0     0  ; Static
 3098  5437   188    22     0  ; Static
  474  5580   200    44     0  ; Static
  474  5580   191    44     0  ; Static
  474  5579   192    44     0  ; Static
  474  5580   192    44     0  ; Static
  474  5580   189    44     0  ; Static
  474  5579   193    44     0  ; Static
  474  5580   194    44     0  ; Static
  474  5580   197    44     0  ; Static
  474  5579   191    44     0  ; Static
 3843  5436   185    28     0  ; Static
 3098  5443   192     0     0  ; Static
 3098  5441   187     0     0  ; Static
  474  5579   190    44     0  ; Static
 3840  5436   185    28     0  ; Static
  474  5580   198    44     0  ; Static
  474  5579   189    44     0  ; Static
  474  5580   196    44     0  ; Static
  474  5580   199    44     0  ; Static
 7619  5820    52    22     0  ; Static
  474  5580   201    44     0  ; Static
 4606  5434   194    22     0  ; Static
 5453  5728    91     0     0  ; Static
 2272  5482    26   -30     0  ; Static
  798  5541   170     0     0  ; SecretDungeonDoor
 2274  5410   137    10     0  ; Static
 5903  5579   195     0     0  ; Static
 3839  5436   188    28     0  ; Static
 2272  5482    27   -30     0  ; Static
 5397  5557   138    20   437  ; Static
 6002  5753    89    -1     0  ; Static
 6002  5750   102    -1     0  ; Static
 6002  5721    36    -1     0  ; Static
 5433  5579   195     0     0  ; Static
 6006  5601   213    -1     0  ; Static
 6002  5662    84    -1     0  ; Static
 6006  5601   213    -1     0  ; Static
 6002  5544    62    -1     0  ; Static
 6002  5868   107     9     0  ; Static
 6002  5552   113    -6     0  ; Static
 6002  5522    89    -1     0  ; Static
 6006  5542    62    -1     0  ; Static
 6002  5601   213    -1     0  ; Static
 6006  5601    64    -1     0  ; Static
 7618  5820    49    22     0  ; Static
 6002  5757    63    -1     0  ; Static
 6006  5589    92    -1     0  ; Static
 6002  5870    63    -1     0  ; Static
 7619  5820    50    22     0  ; Static
  474  5580   195    44     0  ; Static
 6002  5792    45    -1     0  ; Static
 6002  5543    92    -1     0  ; Static
 4565  5445   177    22     0  ; Static
 4520  5441   181     0     0  ; Static
 3102  5573   202     0     0  ; Static
 4565  5449   177    22     0  ; Static
 3102  5436   195     0     0  ; Static
 4520  5569   159   -10     0  ; Static
 4565  5584   185    22     0  ; Static
 4565  5573   199    22     0  ; Static
 7618  5820    49    22     0  ; Static
 4520  5579   155   -10     0  ; Static
 6002  5585    19    -1     0  ; Static
 6006  5522    89    -1     0  ; Static
 6006  5400    88     9     0  ; Static
 4014  5501   217     0     0  ; Barrel
 4014  5728    91     0     0  ; Barrel
 4014  5435    98    20     0  ; Barrel
 4014  5525    59     0     0  ; Barrel
 4014  5523   204     0     0  ; Barrel
 4014  5497   220     0     0  ; Barrel
 6006  5552   113    -6     0  ; Static
 4014  5452    83    20     0  ; Barrel
 4014  5503   224     0     0  ; Barrel
 6002  5546    41    -1     0  ; Static
 4014  5534    45     0     0  ; Barrel
 4014  5604    20    10     0  ; Barrel
 6002  5601    64    -1     0  ; Static
 7617  5820    53    22     0  ; Static
 6002  5550   189    -1     0  ; Static
  474  5579   195    44     0  ; Static
 6006  5542    62    -1     0  ; Static
 6006  5544    62    -1     0  ; Static
 2713  5576   197    22     0  ; LibraryBookcase
 6006  5552   113    -6     0  ; Static
 5138  5829    23    13     0  ; Static
 6002  5724   112    -1     0  ; Static
 3651  5494    57    20     0  ; WoodenChest
 2459  5399    40    30     0  ; BeverageBottle
  474  5583   198    44     0  ; Static
 6042  5596    74    -5     0  ; Static
 1222  5460   186     0     0  ; Static
 4242  5448   184    11     0  ; Static
  474  5584   192    44     0  ; Static
 2647  5515   220     0     0  ; Static
 4242  5493   200    16     0  ; Static
 1222  5460   185     0     0  ; Static
 4242  5581   192    11     0  ; Static
  474  5584   201    44     0  ; Static
  474  5589   194    44     0  ; Static
 3651  5480   198     0     0  ; WoodenChest
 4242  5595    62    12     0  ; Static
  474  5584   190    44     0  ; Static
 4242  5492   200    16     0  ; Static
 3651  5422   244    10     0  ; WoodenChest
  474  5589   186    44     0  ; Static
 3651  5698    19    10     0  ; WoodenChest
  474  5589   190    44     0  ; Static
  474  5584   198    44     0  ; Static
  474  5580   190    44     0  ; Static
  474  5584   199    44     0  ; Static
 6006  5522    89    -1     0  ; Static
  474  5589   197    44     0  ; Static
 1222  5460   187     0     0  ; Static
  474  5589   205    44     0  ; Static
  474  5584   191    44     0  ; Static
 6002  5609    25     9     0  ; Static
 2647  5514   215     0     0  ; Static
 4524  5441   186    22     0  ; SawTrap
 3651  5608     8    10     0  ; WoodenChest
 6042  5611    61    -5     0  ; Static
 2459  5405    41    30     0  ; BeverageBottle
  474  5589   201    44     0  ; Static
  474  5584   193    44     0  ; Static
  474  5584   202    44     0  ; Static
 3651  5525    62     0     0  ; WoodenChest
 6044  5617    57    -5     0  ; Static
  474  5579   198    44     0  ; Static
  474  5585   205    44     0  ; Static
  474  5585   198    44     0  ; Static
 6044  5554    10    -5     0  ; Static
 6006  5834    28    -1     0  ; Static
 1222  5460   188     0     0  ; Static
 2459  5402    46    30     0  ; BeverageBottle
 3651  5440   191    22     0  ; WoodenChest
 2459  5404    43    30     0  ; BeverageBottle
  474  5582   198    44     0  ; Static
  474  5584   200    44     0  ; Static
  474  5585   193    44     0  ; Static
 2647  5526    58     0     0  ; Static
 6002  5522    92    -1     0  ; Static
 4242  5569   199    11     0  ; Static
 3651  5621    27    10     0  ; WoodenChest
 6002  5834    28    -1     0  ; Static
 3651  5817    78     0     0  ; WoodenChest
 2475  5604    28    10     0  ; MetalChest
 4241  5493   200    16     0  ; Static
 2475  5741    48     0     0  ; MetalChest
 3710  5587   136    10     0  ; SmallCrate
 3710  5732    94     0     0  ; SmallCrate
 4562  5447   177    22     0  ; Static
 3648  5582   193     0     0  ; MetalGoldenChest
 5397  5564   227     0    38  ; Static
 1743  5583   194     0     0  ; MetalDoor2
 2475  5699    86     0     0  ; MetalChest
 3530  5500   221     0     0  ; Static
 1741  5583   195     0     0  ; MetalDoor2
 4236  5496   205     0     0  ; Static
 3710  5395   145    20     0  ; SmallCrate
 4562  5451   177    22     0  ; Static
 4562  5575   199    22     0  ; Static
 1743  5504   178     0     0  ; MetalDoor2
 4236  5420   240    10     0  ; Static
 1741  5504   179     0     0  ; MetalDoor2
 1741  5579   202    22     0  ; MetalDoor2
 4240  5433   195    12     0  ; Static
 4562  5586   185    22     0  ; Static
 3648  5607   210     0     0  ; MetalGoldenChest
 3710  5731    93     0     0  ; SmallCrate
 4241  5581   192    11     0  ; Static
 1741  5818    54     0     0  ; MetalDoor2
 1743  5823    50     0     0  ; MetalDoor2
 3648  5594   245     0     0  ; MetalGoldenChest
 3710  5731    93     2     0  ; SmallCrate
 1741  5579   187     0     0  ; MetalDoor2
 1743  5447   186     0     0  ; MetalDoor2
 4241  5595    62    12     0  ; Static
 3710  5731    94     0     0  ; SmallCrate
 4349  5572   192    22     0  ; Static
 6006  5613   187    -1     0  ; Static
 4349  5438   184    22     0  ; Static
 4240  5600    57    13     0  ; Static
 2475  5416   243    10     0  ; MetalChest
 3648  5487   194     0     0  ; MetalGoldenChest
 3646  5399   146    20     0  ; MediumCrate
 1741  5577   188    22     0  ; MetalDoor2
 3648  5414   243    10     0  ; MetalGoldenChest
 3710  5732    94     2     0  ; SmallCrate
 3710  5731    94     2     0  ; SmallCrate
 4349  5436   184    22     0  ; Static
 6002  5585    19    -1     0  ; Static

# Orc Cave
 4015  5336  1287     0     0  ; AnvilComponent
 4015  5332  1287     0     0  ; AnvilComponent
 4015  5312  1296     0     0  ; AnvilComponent
 4015  5342  1287     0     0  ; AnvilComponent
 4015  5315  1287     0     0  ; AnvilComponent
 4015  5332  1296     0     0  ; AnvilComponent
 4015  5306  1296     0     0  ; AnvilComponent
 4015  5351  1304     0     0  ; AnvilComponent
 4015  5351  1312     0     0  ; AnvilComponent
 4015  5345  1304     0     0  ; AnvilComponent
 4015  5306  1287     0     0  ; AnvilComponent
 4015  5345  1312     0     0  ; AnvilComponent
 4016  5336  1307     0     0  ; AnvilComponent
 4015  5321  1287     0     0  ; AnvilComponent
 4015  5321  1296     0     0  ; AnvilComponent
 4015  5315  1296     0     0  ; AnvilComponent
 4015  5326  1296     0     0  ; AnvilComponent
 4015  5326  1287     0     0  ; AnvilComponent
 4016  5336  1306     0     0  ; AnvilComponent

# Forest Near Cove
 4012  2485  1229     0     0  ; Static
 1056  2481  1227     0     0  ; Static
 2420  2485  1229     0     0  ; Static
 1065  2490  1218     0     0  ; Static
 3555  2485  1229     0     0  ; Static
 1055  2490  1227     1     0  ; Static
 1064  2481  1218     0     0  ; Static
 3647  2483  1224     0     0  ; MediumCrate

# Yew
 2896   286   988     0     0  ; FancyWoodenChairCushion
 3944   643   822    20     0  ; Static
 2513   614   883     6     0  ; Grapes
 1669   280   769    20     0  ; BarredMetalDoor
 2711   406  1216     0     0  ; FullBookcase
 2450   574  1123     6     0  ; Static
 2430   452  1110     6     0  ; CheeseWheel
 4014   313   784     0     0  ; Static
 2451   284   986     4     0  ; FruitBasket
 3960   626   853    26     0  ; Static
 2898   641   839     0     0  ; WoodenChairCushion
 2451   421  1035     6     0  ; FruitBasket
 2900   355   900    20     0  ; WoodenChairCushion
 2711   628  1032     0     0  ; FullBookcase
 2449   643   834     4     0  ; Static
 2861   349   887    20     0  ; WoodenBench
 3998   535   973     6     0  ; Scissors
 4014   314   785     0     0  ; Static
 2711   556  1208     0     0  ; FullBookcase
 2150   666   951     0     0  ; DarkWoodGate
 3978   626   835    26     0  ; Static
 2518   483   850     4     0  ; Static
 3944   643   825    20     0  ; Static
 4014   314   787     0     0  ; Static
 2469   642   839     4     0  ; Knife
 3919   620  1146     6     0  ; Static
 2711   461  1128     0     0  ; FullBookcase
 2861   350   881    20     0  ; WoodenBench
 4029   565   963     6     0  ; Static
 3968   624   845    26     0  ; Static
 2898   626   834     0     0  ; WoodenChairCushion
 3982   626   830    26     0  ; Static
 3944   643   828    20     0  ; Static
 2453   642   834     4     0  ; CeramicMug
 2898   641   843     0     0  ; WoodenChairCushion
 2711   598  1184     0     0  ; FullBookcase
 2450   459  1141     6     0  ; Static
 2907   459   964     0     0  ; BambooChair
 4029   280   980     4     0  ; Static
  200   309   791     0     0  ; Static
 1673   274   773    20     0  ; BarredMetalDoor
 3853   645   851    26     0  ; Static
 2493   283   986     4     0  ; Static
 4014   314   784     7     0  ; Static
 3973   624   848    26     0  ; Static
 4014   314   784     0     0  ; Static
 2861   349   890     0     0  ; WoodenBench
 2861   350   880     0     0  ; WoodenBench
 2494   483   850     4     0  ; Static
 4014   313   784     7     0  ; Static
 2908   451   964     0     0  ; BambooChair
 2905   678  1204     0     0  ; WoodenChair
 1673   268   773    20     0  ; BarredMetalDoor
 2506   646   939     6     0  ; CeramicMug
 2453   642   840     4     0  ; CeramicMug
 2448   416  1035     4     0  ; Basket
 2513   613   892     6     0  ; Grapes
 2506   634  1040     6     0  ; CeramicMug
 2449   392  1218     6     0  ; Static
 2552   633  1040     6     0  ; Spoon
 2488   574  1123     6     0  ; CookedBird
 2423   603  1184     6     0  ; Static
 2450   416  1037     4     0  ; Static
 2898   625   831    20     0  ; WoodenChairCushion
 1669   286   769    20     0  ; BarredMetalDoor
 3851   644   846    26     0  ; Static
 2449   539  1009     6     0  ; Static
 2506   398  1220     6     0  ; CeramicMug
 2842   554  1210     6     0  ; CandleLarge
 4014   313   785     0     0  ; Static
 3852   330  1254     6     0  ; Static
 2714   320  1058     0     0  ; FullBookcase
 2470   647   938     6     0  ; Knife
 3905   616  1145     6     0  ; Static
 2861   349   889    20     0  ; WoodenBench
 2513   614   886     6     0  ; Grapes
 2469   642   843     4     0  ; Knife
 2513   618   883     6     0  ; Grapes
 2472   562  1008     6     0  ; MetalBox
 3982   626   852    26     0  ; Static
 2451   642   833     4     0  ; FruitBasket
 2711   450  1104     0     0  ; FullBookcase
 2494   661  1002     6     0  ; Static
 2475   649   808     0     0  ; MetalChest
 2898   626   839     0     0  ; WoodenChairCushion
 2711   473   840     0     0  ; FullBookcase
 2711   568   960     0     0  ; FullBookcase
 2713   728   885     0     0  ; FullBookcase
 3851   640  1094     6     0  ; Static
 2906   664  1003     0     0  ; BambooChair
 2488   555  1221     6     0  ; CookedBird
 2516   735   883     6     0  ; Static
 2451   656  1004     6     0  ; FruitBasket
 2494   735   882     6     0  ; Static
 4029   530   970     6     0  ; Static
 4029   448  1107     6     0  ; Static
 1709   373   916     0     0  ; DarkWoodDoor
 2472   555   988     6     0  ; MetalBox
 2470   598  1187     6     0  ; Knife
 2516   451   963     6     0  ; Static
 2900   636   817    20     0  ; WoodenChairCushion
 2422   457  1141     6     0  ; Static
 2513   618   884     6     0  ; Grapes
 2449   603  1184     6     0  ; Static
 2506   677  1203     6     0  ; CeramicMug
 2899   640   818    20     0  ; WoodenChairCushion
 2516   480   851     4     0  ; Static
 2516   482   851     4     0  ; Static
 2472   565   960     6     0  ; MetalBox
 2861   349   886     0     0  ; WoodenBench
 2517   287   986     4     0  ; Static
 2474   739   880     0     0  ; WoodenBox
 2470   399  1219     6     0  ; Knife
 2497   392  1221     6     0  ; Sausage
 3854   645   852    26     0  ; Static
 2352   682  1200     0     0  ; AddonComponent
 2714   336   884    20     0  ; FullBookcase
 2506   554  1212     6     0  ; CeramicMug
 2519   283   986     4     0  ; Plate
 2898   625   836    20     0  ; WoodenChairCushion
 2453   642   837     4     0  ; CeramicMug
 2519   284   987     4     0  ; Plate
 2711   626   842    20     0  ; FullBookcase
 2842   560  1216     6     0  ; CandleLarge
 2150   355   891     0     0  ; DarkWoodGate
 2895   481   849     0     0  ; FancyWoodenChairCushion
 2551   624  1148     6     0  ; Knife
 3646   544   813     3     0  ; MediumCrate
 3646   416  1034     0     0  ; MediumCrate
 2898   641   835     0     0  ; WoodenChairCushion
 2505   604  1184    11     0  ; Ham
 2513   618   886     6     0  ; Grapes
 2552   647   939     6     0  ; Spoon
 2714   528   969     0     0  ; FullBookcase
 2353   681  1200     0     0  ; AddonComponent
 3646   448   962     0     0  ; MediumCrate
 2449   642   844     4     0  ; Static
 2469   642   841     4     0  ; Knife
 2516   661  1003     6     0  ; Static
 2552   598  1188     6     0  ; Spoon
 3852   640  1082     6     0  ; Static
 2518   480   851     4     0  ; Static
 2513   618   885     6     0  ; Grapes
 2513   618   892     6     0  ; Grapes
 2476   656  1006     6     0  ; Basket
 1673   280   773    20     0  ; BarredMetalDoor
 2551   452  1111     6     0  ; Knife
 2516   284   987     4     0  ; Static
 2513   616   892     6     0  ; Grapes
 2518   481   850     4     0  ; Static
 2551   459  1134     6     0  ; Knife
 2553   643   843     4     0  ; Spoon
 2516   286   987     4     0  ; Static
 2551   643   839     4     0  ; Knife
 2494   481   850     4     0  ; Static
 2604   637  1040     0     0  ; Drawer
 2517   328  1061     4     0  ; Static
 4029   336   879    26     0  ; Static
 4029   515   990     6     0  ; Static
 2518   482   851     4     0  ; Static
  240   296   761    20     0  ; SecretStoneDoor1
 3646   416  1033     3     0  ; MediumCrate
 2470   573  1122     6     0  ; Knife
 2474   731   880     0     0  ; WoodenBox
 2506   324  1240     6     0  ; CeramicMug
 2551   643   837     4     0  ; Knife
 2553   643   839     4     0  ; Spoon
 2895   483   849     0     0  ; FancyWoodenChairCushion
 2551   603  1188     6     0  ; Knife
 4172   631  1032     6     0  ; Clock
 2513   614   887     6     0  ; Grapes
 2470   678  1202     6     0  ; Knife
 2553   452  1111     6     0  ; Spoon
 2487   642   844     4     0  ; CookedBird
 2898   473   843     0     0  ; WoodenChairCushion
 2506   597  1188     6     0  ; CeramicMug
 3646   544   813     0     0  ; MediumCrate
 2352   665  1000     0     0  ; AddonComponent
 2552   678  1203     6     0  ; Spoon
 2909   281   980     0     0  ; BambooChair
 2422   603  1187     6     0  ; Static
 2604   649  1080     0     0  ; Drawer
 2487   643   834     4     0  ; CookedBird
 2551   643   843     4     0  ; Knife
  754   597   837     0     0  ; Static
 2553   643   841     4     0  ; Spoon
 2908   536   968     0     0  ; BambooChair
 2551   648  1085     6     0  ; Knife
 2553   643   837     4     0  ; Spoon
 2895   475   849     0     0  ; FancyWoodenChairCushion
 2714   448  1110     0     0  ; FullBookcase
 2905   735   884     0     0  ; WoodenChair
 2488   459  1141     6     0  ; CookedBird
 2513   615   892     6     0  ; Grapes
 4163   685  1203     6     0  ; Static
 2711   638   816    20     0  ; FullBookcase
 3920   616  1149     6     0  ; Static
 2714   456  1129     0     0  ; FullBookcase
 3978   624   846    26     0  ; Static
 4163   553   988     6     0  ; Static
 3646   448   961     3     0  ; MediumCrate
 2506   572  1123     6     0  ; CeramicMug
 2711   601  1184     0     0  ; FullBookcase
 2513   617   892     6     0  ; Grapes
 2861   349   888     0     0  ; WoodenBench
 2494   421  1034     6     0  ; Static
 2552   399  1220     6     0  ; Spoon
 2604   732   880     0     0  ; Drawer
 2604   648   944     0     0  ; Drawer
 2711   630   816    20     0  ; FullBookcase
 2553   648  1085     6     0  ; Spoon
 2506   451  1112     6     0  ; CeramicMug
 2496   603  1188     6     0  ; Sausage
 2896   482   852     0     0  ; FancyWoodenChairCushion
  753   597   837     0     0  ; Static
 2553   555  1211     6     0  ; Spoon
 2492   392  1220     9     0  ; RoastPig
 2898   641   841     0     0  ; WoodenChairCushion
 2448   656  1005     6     0  ; Basket
 2604   625  1144     0     0  ; Drawer
 4163   552  1221     6     0  ; Static
 2551   555  1211     6     0  ; Knife
 2899   291   978     0     0  ; WoodenChairCushion
 2516   420  1035     6     0  ; Static
 2899   631   818    20     0  ; WoodenChairCushion
 2899   319   786    20     0  ; WoodenChairCushion
 2909   329  1061     0     0  ; BambooChair
 2491   281   984     4     0  ; RoastPig
 2353   664  1000     0     0  ; AddonComponent
  236   285   763    20     0  ; SecretStoneDoor1
 3646   544   812     3     0  ; MediumCrate
 2450   555  1221     6     0  ; Static
 2553   624  1148     6     0  ; Spoon
 4163   448  1117     6     0  ; Static
 3852   641  1094     6     0  ; Static
 2553   459  1134     6     0  ; Spoon
 2842   555   984     6     0  ; CandleLarge
 2515   603  1189     6     0  ; Ham
 2513   618   887     6     0  ; Grapes
 2453   642   838     4     0  ; CeramicMug
 3646   448   961     0     0  ; MediumCrate
 2450   450  1117     6     0  ; Static
 2475   668   808     0     0  ; MetalChest
 2513   612   892     6     0  ; Grapes
 2551   643   841     4     0  ; Knife
 3852   644   845    26     0  ; Static
 2604   666  1008     0     0  ; Drawer
 2423   392  1218     6     0  ; Static
 3646   416  1033     0     0  ; MediumCrate
 2604   682  1208     0     0  ; Drawer
 2513   614   885     6     0  ; Grapes
 7774   645   816     0     0  ; BulletinBoard
 1669   274   769    20     0  ; BarredMetalDoor
 2450   679  1202     6     0  ; Static
 2553   643   835     4     0  ; Spoon
 2897   288   986     0     0  ; FancyWoodenChairCushion
 2908   534   968     0     0  ; BambooChair
 2475   653   824     0     0  ; MetalChest
 2513   614   884     6     0  ; Grapes
 1673   262   773    20     0  ; BarredMetalDoor
 2714   320  1060     0     0  ; FullBookcase
 2900   355   901     0     0  ; WoodenChairCushion
  242   301   761     0     0  ; SecretStoneDoor1
 2861   350   882     0     0  ; WoodenBench
 3852   331  1254     6     0  ; Static
 2896   480   852     0     0  ; FancyWoodenChairCushion
 2711   401  1216     0     0  ; FullBookcase
 4029   336   879     6     0  ; Static
 2898   529   970     0     0  ; WoodenChairCushion
 1301   383   917     0     0  ; Static
 1673   286   773    20     0  ; BarredMetalDoor
 2906   571  1011     6     0  ; BambooChair
 2423   602  1184    10     0  ; Static
 4014   314   786     0     0  ; Static
 2897   644   851     0     0  ; FancyWoodenChairCushion
 2898   641   837     0     0  ; WoodenChairCushion
 2898   626   851     0     0  ; WoodenChairCushion
 2470   535  1011     6     0  ; Knife
 3998   534   967     6     0  ; Scissors
 2449   654   938     6     0  ; Static
 2900   475   853     0     0  ; WoodenChairCushion
 2896   284   988     0     0  ; FancyWoodenChairCushion
 2907   567  1008     6     0  ; BambooChair
 2898   626   844     0     0  ; WoodenChairCushion
 4014   313   785     7     0  ; Static
  240   301   762     0     0  ; SecretStoneDoor1
 2552   323  1240     6     0  ; Spoon
 3646   544   812     0     0  ; MediumCrate
 3645   546   810     3     0  ; LargeCrate
 3644   656  1002     0     0  ; LargeCrate
 3645   546   811     0     0  ; LargeCrate
 3644   318   795     3     0  ; LargeCrate
 3644   317   794     0     0  ; LargeCrate
 3854   644   837    26     0  ; Static
 2713   728   884     0     0  ; FullBookcase
 3644   656  1003     0     0  ; LargeCrate
 2899   355   833    20     0  ; WoodenChairCushion
 3645   547   810     3     0  ; LargeCrate
 3644   318   784     3     0  ; LargeCrate
 2552   573  1123     6     0  ; Spoon
 3644   317   794     3     0  ; LargeCrate
 3645   546   810     0     0  ; LargeCrate
 3645   547   811     0     0  ; LargeCrate
 3644   317   785     0     0  ; LargeCrate
 3644   317   795     0     0  ; LargeCrate
 3646   324   796     0     0  ; MediumCrate
 3644   317   785     3     0  ; LargeCrate
 3644   317   784     9     0  ; LargeCrate
 3645   547   811     3     0  ; LargeCrate
 3644   317   794     6     0  ; LargeCrate
 3646   324   795     0     0  ; MediumCrate
 3646   323   796     0     0  ; MediumCrate
 3644   317   784     6     0  ; LargeCrate
 3646   323   795     3     0  ; MediumCrate
 3644   318   785     0     0  ; LargeCrate
 3644   318   794     3     0  ; LargeCrate
 3645   547   810     0     0  ; LargeCrate
 3644   317   795     3     0  ; LargeCrate
 3644   318   794     6     0  ; LargeCrate
 2519   643   837     4     0  ; Plate
 2519   633  1040     6     0  ; Plate
 2904   649  1085     0     0  ; WoodenChair
 2905   350   900    20     0  ; WoodenChair
 3646   323   795     0     0  ; MediumCrate
 2519   642   839     4     0  ; Plate
 2905   647   940     0     0  ; WoodenChair
 3646   324   796     3     0  ; MediumCrate
 2905   399  1221     0     0  ; WoodenChair
 2905   573  1124     0     0  ; WoodenChair
 2905   350   900     0     0  ; WoodenChair
 2904   641   939     0     0  ; WoodenChair
 2905   562   812     0     0  ; WoodenChair
 2905   598  1189     0     0  ; WoodenChair
 2904   641  1083     0     0  ; WoodenChair
 2519   643   839     4     0  ; Plate
 2519   643   835     4     0  ; Plate
 2519   642   843     4     0  ; Plate
 2905   321  1056     0     0  ; WoodenChair
 2519   642   835     4     0  ; Plate
 2905   420  1036     0     0  ; WoodenChair
 2905   564   812     0     0  ; WoodenChair
 2905   323  1241     0     0  ; WoodenChair
 2519   642   841     4     0  ; Plate
 2519   643   841     4     0  ; Plate
 2905   661  1004     0     0  ; WoodenChair
 2905   459  1129     0     0  ; WoodenChair
 2519   642   837     4     0  ; Plate
 2905   633  1041     0     0  ; WoodenChair
 2861   361   880     0     0  ; WoodenBench
 2854   642   842    20     0  ; CandelabraStand
 2905   403  1217     0     0  ; WoodenChair
 2616   480   841     0     0  ; FancyDrawer
 2616   336   884     0     0  ; FancyDrawer
 2861   353   889    20     0  ; WoodenBench
 2861   363   890     0     0  ; WoodenBench
 2861   353   883    20     0  ; WoodenBench
 2861   360   883    20     0  ; WoodenBench
 2861   359   889    20     0  ; WoodenBench
 2861   358   890     0     0  ; WoodenBench
 2861   353   884     0     0  ; WoodenBench
 2861   317   792    20     0  ; WoodenBench
 2608   669   824     0     0  ; FancyDrawer
 2861   358   885    20     0  ; WoodenBench
 2861   359   882     0     0  ; WoodenBench
 2861   353   888     0     0  ; WoodenBench
 2861   316   792    20     0  ; WoodenBench
 2861   353   890     0     0  ; WoodenBench
 2861   353   880     0     0  ; WoodenBench
 2861   358   886     0     0  ; WoodenBench
 2861   358   889    20     0  ; WoodenBench
 2604   738   880     0     0  ; Drawer
 2861   358   883    20     0  ; WoodenBench
 2861   353   885    20     0  ; WoodenBench
 2861   361   881    20     0  ; WoodenBench
 3644   317   795     6     0  ; LargeCrate
 2860   312   794    20     0  ; WoodenBench
 2894   282   986     0     0  ; FancyWoodenChairCushion
 2612   320  1245     0     0  ; Drawer
 2861   359   884     0     0  ; WoodenBench
 2861   315   792    20     0  ; WoodenBench
 2861   353   882     0     0  ; WoodenBench
 2861   360   881    20     0  ; WoodenBench
 2861   359   883    20     0  ; WoodenBench
 2861   360   884     0     0  ; WoodenBench
 3644   318   794     0     0  ; LargeCrate
 2861   358   887    20     0  ; WoodenBench
 2861   353   887    20     0  ; WoodenBench
 2616   336   883    20     0  ; FancyDrawer
 2861   358   888     0     0  ; WoodenBench
 3644   318   795     0     0  ; LargeCrate
 2861   353   881    20     0  ; WoodenBench
 2861   358   881    20     0  ; WoodenBench
